6003.82006406786 1.7322344999999994e-17
6022.524967005868 1.795136875e-17
6041.229869943876 1.5838802499999996e-17
6059.934772881885 1.6202766249999998e-17
6078.639675819893 1.6716954999999997e-17
6097.344578757901 1.585974375e-17
6116.04948169591 1.709223875e-17
6134.754384633918 1.7440493749999997e-17
6153.459287571926 1.794812875e-17
6172.164190509934 1.732834125e-17
6190.869093447943 1.7701007499999997e-17
6209.573996385951 1.8540844999999997e-17
6228.278899323959 1.78412875e-17
6246.983802261968 1.8536152499999998e-17
6265.6887051999765 1.65290925e-17
6284.393608137984 1.755850875e-17
6303.098511075993 1.8235539999999997e-17
6321.803414014001 1.8551866249999997e-17
6340.508316952009 1.7930041249999998e-17
6359.213219890018 1.835751e-17
6377.918122828026 1.9208284999999996e-17
6396.6230257660345 1.918087375e-17
6415.327928704042 1.8171558749999998e-17
6434.032831642051 1.7645166249999996e-17
6452.73773458006 1.80978675e-17
6471.442637518067 1.7733133749999997e-17
6490.147540456076 1.7180511249999997e-17
6508.852443394084 1.9243499999999998e-17
6527.5573463320925 1.9141375e-17
6546.262249270101 1.8878207499999997e-17
6564.967152208109 1.9871052499999998e-17
6583.672055146118 1.97552125e-17
6602.376958084125 1.97834625e-17
6621.081861022134 1.9881394999999997e-17
6639.786763960143 2.0385478749999998e-17
6658.4916668981505 2.0143627499999996e-17
6677.196569836159 2.0267364999999998e-17
6695.901472774167 1.874778e-17
6714.606375712176 1.933728875e-17
6733.311278650184 1.9519623749999995e-17
6752.016181588192 1.954944625e-17
6770.721084526201 1.8860293749999996e-17
6789.425987464208 1.967356625e-17
6808.130890402217 1.814700625e-17
6826.835793340226 1.811636875e-17
6845.540696278234 1.6843416249999998e-17
6864.245599216242 1.3763679999999998e-17
6882.95050215425 1.4284467499999998e-17
6901.655405092259 1.6061575e-17
6920.360308030267 1.7302777499999998e-17
6939.065210968275 1.738907e-17
6957.770113906284 1.8164641249999998e-17
6976.4750168442915 1.76932775e-17
6995.1799197823 1.853106875e-17
7013.884822720309 1.9784808749999998e-17
7032.589725658317 2.10620025e-17
7051.294628596325 2.1648265e-17
7069.999531534333 2.1706896249999997e-17
7088.704434472342 2.1197952499999997e-17
7107.40933741035 2.2330859999999997e-17
7126.114240348358 2.205607e-17
7144.819143286367 2.108152375e-17
7163.524046224375 2.0204734999999998e-17
7182.228949162383 1.8615729999999996e-17
7200.933852100392 1.947422e-17
7219.6387550384 1.998503625e-17
7238.343657976408 1.86102325e-17
7257.048560914416 1.89466675e-17
7275.753463852425 1.85914425e-17
7294.4583667904335 2.2401509999999997e-17
7313.163269728442 1.8487175e-17
7331.86817266645 1.80767975e-17
7350.573075604458 1.8069627500000002e-17
7369.277978542466 1.7215462499999997e-17
7387.982881480475 1.711604e-17
7406.687784418484 1.6693849999999997e-17
7425.3926873564915 1.7590491249999997e-17
7444.097590294499 1.6574481249999998e-17
7462.802493232508 1.7975569999999998e-17
7481.507396170517 1.758595875e-17
7500.212299108525 1.861732375e-17
7518.917202046533 1.842280375e-17
7537.622104984542 1.7321951249999997e-17
7556.3270079225495 1.7612995e-17
7575.031910860558 1.7811212499999997e-17
7593.736813798567 1.7e-17
7612.441716736575 1.7e-17
7631.146619674583 1.7e-17
7649.851522612591 1.7e-17
7668.5564255506 1.6653629999999997e-17
7687.261328488608 1.720914875e-17
7705.966231426616 1.8945095e-17
7724.671134364625 1.8185458749999997e-17
7743.3760373026325 1.8804329999999996e-17
7762.080940240641 1.85126975e-17
7780.78584317865 1.66949825e-17
7799.490746116658 1.742298375e-17
7818.195649054666 1.734579625e-17
7836.900551992674 1.731624875e-17
7855.605454930683 1.8228076249999997e-17
7874.310357868691 1.587334e-17
7893.015260806699 1.64635e-17
7911.720163744708 1.6311042499999997e-17
7930.425066682716 1.6100778749999998e-17
7949.129969620724 1.554775375e-17
7967.834872558733 1.556657e-17
7986.539775496741 1.5790592499999998e-17
8005.244678434749 1.651835e-17
8023.949581372757 1.6032581249999996e-17
8042.654484310766 1.52742925e-17
8061.3593872487745 1.5428912499999997e-17
8080.064290186782 1.582564125e-17
8098.769193124791 1.564930625e-17
8117.474096062799 1.44851225e-17
8136.178999000807 1.467658875e-17
8154.883901938816 1.3885451249999995e-17
8173.588804876824 1.39803525e-17
8192.293707814832 1.444558625e-17
8210.99861075284 1.550279875e-17
8229.703513690849 1.377301125e-17
8248.408416628858 1.3836607499999998e-17
8267.113319566866 1.39580025e-17
8285.818222504873 1.403457125e-17
8304.523125442882 1.4080715e-17
8323.22802838089 1.3609372499999998e-17
8341.9329313189 1.5037821249999998e-17
8360.637834256908 1.4211775e-17
8379.342737194915 1.353534375e-17
8398.047640132923 1.4572963749999998e-17
8416.752543070932 1.4410696249999997e-17
8435.45744600894 1.3533352499999998e-17
8454.16234894695 1.499860625e-17
8472.867251884956 1.3803334999999998e-17
8491.572154822965 1.337274875e-17
8510.277057760974 1.4302334999999998e-17
8528.981960698982 1.412157e-17
8547.68686363699 1.3978818749999998e-17
8566.391766574998 1.46366075e-17
8585.096669513006 1.338292875e-17
8603.801572451015 1.3682085e-17
8622.506475389024 1.4102063749999996e-17
8641.211378327032 1.4507541249999996e-17
8659.91628126504 1.3521728749999999e-17
8678.621184203048 1.2660948749999999e-17
8697.326087141057 1.2588564999999998e-17
8716.030990079065 1.239670625e-17
8734.735893017074 1.2201021250000001e-17
8753.44079595508 1.04711465e-17
8772.14569889309 1.2421229999999999e-17
8790.850601831098 1.2367453749999997e-17
8809.555504769107 9.905727624999999e-18
8828.260407707116 1.2445655999999998e-17
8846.965310645122 1.1587077374999999e-17
8865.670213583131 1.2139826249999999e-17
8884.37511652114 1.2730022499999998e-17
8903.080019459148 8.617003874999998e-18
8921.784922397157 9.2928005e-18
8940.489825335164 1.064573725e-17
8959.194728273173 1.123586075e-17
8977.899631211181 9.4384885e-18
