,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
1434,9.929150786228368,0.2859605926245365,356.20061589608065,30.58342015338513,4643.0102873156875,623.8043212890625,1.001291045407805,ztf_20200930135787_000634_zi_c10_o.fits,23.0,ZTF_i,59122.135787,10,3,6.4,9.5,1.0,25.67512,9.687000000000001e-07,0.023795,0.19054100000000002,7.8926e-06,-2.25e-06,25.719,25.729447,0.045507,0.21100000000000002,0.285,0.203577,4,39,1.367,20.44,1,3,634,25.5558,0.972182,1935.4552791683843,996.949834072028,False,18622929535.12485,16615.483357390887,1.9126991552228553e-08,1.642245388801623e-09,,19.295883334865557,0.09322141805992819
1435,13.084769202101835,0.3683632377591015,365.38557955250224,47.09397923040074,4988.005839557332,623.819091796875,1.0013147540880818,ztf_20201002141308_000634_zg_c10_o.fits,11.0,ZTF_g,59124.1413079,10,3,6.4,9.5,1.0,26.166932,5.9218e-06,0.035916000000000003,-0.027316000000000003,1.6016800000000002e-05,-9e-06,26.150999,26.151577,0.036470999999999996,0.48700000000000004,0.562,0.23187199999999997,4,39,1.692,20.28,1,1,634,17.8308,-0.999394,1897.9825274893662,933.0960896310556,False,29293603572.634716,159772.56802914897,1.2473220600753793e-08,1.607654010739772e-09,,19.76005349169486,0.13993885140452822
1436,14.055148635759746,0.3900572789781228,331.31304102524064,51.07722896557721,5077.394416450567,623.7420043945312,1.0011910182897772,ztf_20201002142245_000634_zg_c10_o.fits,11.0,ZTF_g,59124.1422454,10,3,6.4,9.5,1.0,26.168430999999998,5.4497000000000005e-06,0.034201,-0.039638,1.49345e-05,-8.35e-06,26.146998999999997,26.146276,0.035387,0.485,0.5589999999999999,0.229121,4,39,1.7630000000000001,20.24,1,1,634,18.1028,-0.999391,1896.871870608848,932.5359786918243,False,29334075132.8694,147238.25967211896,1.1294477140477421e-08,1.7412251370221635e-09,,19.86783467309442,0.1673836821648554
1437,15.428259916547756,0.4342396811501668,837.9035636769771,48.576711187599535,5193.869513093963,623.7068481445312,1.0011345877119282,ztf_20201002175359_000634_zi_c10_o.fits,10.0,ZTF_i,59124.17535880001,10,3,6.4,9.5,1.0,26.428809,5.768999999999999e-07,0.0185,0.191003,4.7012e-06,-1.34e-06,26.471999999999998,26.483178000000002,0.043167000000000004,0.209,0.285,0.20419600000000002,4,39,1.499,20.54,1,3,634,27.5615,-0.999224,1905.269202517348,927.2781500158804,False,37284094494.53224,19810.699891588556,2.2473485678989917e-08,1.3028802723575226e-09,,19.120823906207686,0.06294458734036819
1438,16.944344700185646,0.475456941585423,674.8226056885733,53.414504046365,5311.071913724814,623.7379150390625,1.0011844543163122,ztf_20201002194769_000634_zi_c10_o.fits,10.0,ZTF_i,59124.1947801,10,3,6.4,9.5,1.0,26.41657,8.157e-07,0.022137999999999998,0.186644,6.612100000000001e-06,-1.88e-06,26.459999,26.469603999999997,0.044439,0.20800000000000002,0.284,0.206448,4,39,1.41,20.41,1,3,634,32.9216,-0.999115,1869.419703610452,916.8003605988645,False,36866168182.821,27697.090006707658,1.8304658144619137e-08,1.448875939150662e-09,,19.34359594383292,0.0859397127720323
1439,18.045395792572574,0.5270886162193735,367.1917240825295,65.97973956569625,5389.7752218086935,623.7222290039062,1.0011592760897372,ztf_20201002215150_000634_zr_c10_o.fits,10.0,ZTF_r,59124.2151505,10,3,6.4,9.5,1.0,26.141878,4.6507e-06,0.035747,0.10253,1.0398599999999999e-05,-6.37e-06,26.198999,26.204721,0.045058,0.517,0.613,0.26752600000000004,4,39,1.848,19.93,1,2,634,38.3157,-0.998999,1866.051813697464,910.7478844903667,False,28625376004.633636,122615.4526314306,1.282748998731376e-08,2.3049387918524833e-09,,19.7296457891685,0.19509315528920324
1440,18.485721428301567,0.5153882814513654,263.95254609862565,73.24096373023974,5419.9680691868625,623.8048706054688,1.0012919271355838,ztf_20201002224178_000634_zr_c10_o.fits,10.0,ZTF_r,59124.2241898,10,3,6.4,9.5,1.0,26.114368,5.134299999999999e-06,0.037129,0.113067,1.14475e-05,-7.03e-06,26.174999,26.183837,0.047816000000000004,0.518,0.614,0.26647,4,39,1.999,19.71,1,2,634,40.6111,-0.998944,1840.838365519044,905.749861635623,False,27909187925.977665,131978.78355752985,9.457550208866542e-09,2.624259936732293e-09,19.71,99.0,99.0
1441,14.105394952667945,0.3921950747352664,297.78828945538066,57.31737985218229,5081.922881039987,623.8551635742188,1.0013726542122292,ztf_20201004196829_000634_zg_c10_o.fits,14.0,ZTF_g,59126.19682869999,10,3,6.4,9.5,1.0,26.014649,7.9622e-06,0.037306,-0.017407,2.2856799999999998e-05,-1.252e-05,26.004998999999998,26.005111,0.037501,0.48100000000000004,0.5479999999999999,0.219394,4,39,2.035,19.93,1,1,634,22.9481,-0.952557,1881.511577831081,1213.072048960474,False,25460070388.679775,186710.33678379166,1.1696286966582201e-08,2.251265570705937e-09,,19.82987996226977,0.20897918661063405
1442,6.825444242027551,0.19228084325825076,402.677055570494,23.721523423827087,4174.50745961125,623.9290161132812,1.0014911976136136,ztf_20201006141319_000634_zr_c10_o.fits,19.0,ZTF_r,59128.1413194,10,3,6.4,9.5,1.0,26.169441,1.5478e-06,0.020671000000000002,0.099465,3.4306e-06,-2.11e-06,26.225,26.230689,0.033757,0.521,0.616,0.26832,4,39,1.614,21.21,1,2,634,-5.64591,-0.845765,1939.859344943686,964.1544611258496,False,29361375687.458035,41856.88668194637,1.3714515963313701e-08,8.079159397461659e-10,,19.65704878917369,0.06396022933146629
1443,6.7793759263974955,0.1903818338133772,418.24341681664896,23.57855141481496,4165.905396806959,623.783203125,1.0012571478731942,ztf_20201006142257_000634_zr_c10_o.fits,19.0,ZTF_r,59128.1422569,10,3,6.4,9.5,1.0,26.168087,1.8307e-06,0.022431,0.100346,4.0402e-06,-2.49e-06,26.225,26.230012,0.035085000000000005,0.522,0.617,0.268852,4,39,1.5619999999999998,21.23,1,2,634,-5.397480000000001,-0.845677,1937.5881092370328,963.9371311735488,False,29324782522.576015,49445.601177165634,1.4262455876515352e-08,8.040486372647083e-10,,19.61451421535028,0.06120858310960262
1444,8.76206618503743,0.2479592709570961,326.4372484464792,34.10296635734164,4486.836603398506,623.9659423828125,1.0015504693143058,ztf_20201006178021_000634_zg_c10_o.fits,14.0,ZTF_g,59128.178020800005,10,3,6.4,9.5,1.0,25.960331,5.0117e-06,0.034815,-0.017924000000000002,1.26331e-05,-7.33e-06,25.951999999999998,25.949925,0.035089999999999996,0.49700000000000005,0.581,0.244273,4,39,1.921,20.54,1,1,634,4.34056,-0.8432430000000001,1894.20896400591,949.035815725474,False,24217672396.56042,111787.47491144034,1.347929904662689e-08,1.4081851398515926e-09,,19.675831728718578,0.11342708430538648
1445,8.749596238716912,0.15922220271521378,265.250378333668,33.857259747720306,4484.803356046875,624.8717041015625,1.0030043404519462,ztf_20201006178958_000634_zg_c10_o.fits,14.0,ZTF_g,59128.178958300006,10,3,6.4,9.5,1.0,25.948782,4.9164999999999994e-06,0.034582999999999996,-0.014367,1.23951e-05,-7.19e-06,25.941,25.940444,0.034761,0.49700000000000005,0.58,0.24450500000000003,4,39,1.8869999999999998,20.55,1,1,634,4.60184,-0.8431549999999999,1893.5130886362078,948.3648245940359,False,23961433704.521282,108503.69389176143,1.1069887620439752e-08,1.4129897311878036e-09,,19.88964196995103,0.13858624050251303
1446,9.834653702211916,0.2696345610176438,350.5798143233489,31.443499029167228,4631.109213629909,623.8795166015625,1.00141174414376,ztf_20201006202650_000634_zi_c10_o.fits,22.0,ZTF_i,59128.202662,10,3,6.4,9.5,1.0,25.580786,1.1062e-06,0.025684,0.19053900000000001,9.010299999999999e-06,-2.56e-06,25.625,25.634969,0.046702999999999995,0.209,0.284,0.204717,4,39,1.6030000000000002,20.22,1,3,634,11.2904,-0.8415090000000001,1900.8901160305072,937.9507071871581,False,17073179250.928057,17394.97200573131,2.0533950307134052e-08,1.8416897385697395e-09,,19.218818733300637,0.09737966622048311
1447,14.352201996863144,0.4024783276251199,692.7953302555022,50.120271108069325,5103.5098064809445,623.7286376953125,1.0011695629138242,ztf_20201006203935_000634_zi_c10_o.fits,22.0,ZTF_i,59128.2039352,10,3,6.4,9.5,1.0,26.325496,7.129000000000001e-07,0.020582,0.188523,5.8200999999999996e-06,-1.65e-06,26.368000000000002,26.379056,0.043687000000000004,0.20800000000000002,0.284,0.204406,4,39,1.7990000000000002,20.33,1,3,634,11.6537,-0.8414200000000001,1899.7896086798096,937.5979198047594,False,33899898665.489544,22258.84856074341,2.043650150968667e-08,1.4784784935406487e-09,,19.22398362079051,0.0785475746733107
1448,27.38499975536181,0.7649627264662863,67.23606550291369,88.51582706862062,5911.163930070128,623.6873168945312,1.0011032373909008,ztf_20201007096979_000634_zr_c10_o.fits,16.0,ZTF_r,59129.096990699996,10,3,6.4,9.5,1.0,23.881811,0.00012916799999999998,0.066075,0.09891799999999999,0.00033808709999999997,-0.00019709,23.941,23.939477,0.069129,0.524,0.583,0.20542800000000003,4,39,1.464,17.56,1,2,634,-21.7171,-0.7745270000000001,1979.601623097835,932.4975539820067,False,3570461874.2868986,424771.15284244355,1.8831195478411945e-08,2.479114202773037e-08,17.56,99.0,99.0
1449,11.784951111821403,0.3360618502718216,410.1362329168743,36.033924527087024,4857.367014792214,623.9456787109375,1.00151794335624,ztf_20201007159016_000634_zi_c10_o.fits,20.0,ZTF_i,59129.15901619999,10,3,6.4,9.5,1.0,25.945557,3.1229e-06,0.042768,0.190167,2.55913e-05,-7.27e-06,25.996,25.999584,0.057647000000000004,0.209,0.284,0.203259,4,39,1.381,20.52,1,3,634,-7.45872,-0.76956,1907.8227725159024,909.6391148326093,False,23890365824.79962,68715.79220376746,1.7167432090601496e-08,1.5083035902694995e-09,,19.413236654684454,0.09539107579279724
1450,5.227960373671077,0.14662048942001665,264.75741817041774,21.665899293204866,3841.188945106584,624.9893798828125,1.0031932261361356,ztf_20201008154676_000634_zg_c10_o.fits,49.0,ZTF_g,59130.154675900005,10,3,6.4,9.5,1.0,26.204615,2.5281999999999998e-06,0.026539,-0.060675,5.6146e-06,-3.45e-06,26.173000000000002,26.16734,0.031188,0.517,0.614,0.269983,4,39,2.094,21.32,1,1,634,-15.0063,-0.6839569999999999,1899.8241403152665,866.6244080209157,False,30328155628.495605,70620.87708224088,8.729756646383668e-09,7.143823570207285e-10,,20.14749465665984,0.08884907340219622
1451,10.777439766368566,0.29796419785848466,271.9177856037215,42.70859339323971,4745.529056208718,623.87744140625,1.0014084131721508,ztf_20201009100104_000634_zr_c10_o.fits,75.0,ZTF_r,59131.10010419999,10,3,6.4,9.5,1.0,25.867827,5.328e-06,0.038209,0.110471,1.1834e-05,-7.28e-06,25.927,25.935788,0.04833,0.52,0.615,0.267895,4,39,1.956,20.21,1,2,634,-29.3976,-0.594488,1937.8030035272611,893.8004182504651,False,22239796038.134533,109136.66945239036,1.2226631266647617e-08,1.9203680348890226e-09,,19.781732962854196,0.17053046390847101
1452,6.714176504370181,0.18983204076450036,237.6586511170873,32.258491125970785,4153.887073076663,623.8057861328125,1.0012933966818822,ztf_20201009155799_000634_zg_c10_o.fits,80.0,ZTF_g,59131.1557986,10,3,6.4,9.5,1.0,25.950391,1.18198e-05,0.053975,-0.028327999999999996,2.91867e-05,-1.7100000000000002e-05,25.938999,25.933796,0.054433,0.501,0.586,0.24860700000000002,4,39,2.5639999999999996,20.52,1,1,634,-21.1392,-0.588968,1907.3456513428173,849.6231987920212,False,23996969526.361855,261241.52364512748,9.903694333403539e-09,1.3442735423023826e-09,,20.010506930342583,0.1473719205017679
1453,6.846954604514233,0.19234223884672214,221.00881262214185,25.94746798524757,4178.485882278178,623.9464111328125,1.0015191189932784,ztf_20201013099595_000634_zg_c10_o.fits,21.0,ZTF_g,59135.09960650001,10,3,6.4,9.5,1.0,26.228872999999997,2.3659e-06,0.025531,-0.044714,5.3189e-06,-3.25e-06,26.207001,26.201545,0.028185,0.516,0.611,0.26700799999999997,4,39,1.828,21.24,1,1,634,-32.8406,-0.190949,1922.1497846404943,937.6236483061732,False,31013387105.689484,67580.4787864622,7.126239125993343e-09,8.366537940951547e-10,,20.36784902170508,0.12747050709875538
1454,7.823359723957284,0.22552102833962365,368.5838026435977,28.53678460570647,4344.992174451463,623.7848510742188,1.0012597930565308,ztf_20201013166921_000634_zr_c10_o.fits,21.0,ZTF_r,59135.1669444,10,3,6.4,9.5,1.0,26.202579,1.8764e-06,0.022691,0.104459,4.1595e-06,-2.56e-06,26.26,26.266903000000003,0.036052,0.52,0.616,0.26819,4,39,1.715,20.94,1,2,634,-40.7226,-0.184893,1881.3378767757101,976.2933098056908,False,30271336794.474358,52315.779940123975,1.2176000192726142e-08,9.426998485915892e-10,,19.78623838424833,0.08406072106070932
1455,10.033321926489645,0.2789246012428272,448.67433068557966,31.5646779053392,4656.059700528843,623.8109130859375,1.0013016261411516,ztf_20201015092986_000634_zr_c10_o.fits,12.0,ZTF_r,59137.0929861,10,3,6.4,9.5,1.0,26.276446000000004,2.1156e-06,0.024191,0.097884,4.7374e-06,-2.8999999999999998e-06,26.333000000000002,26.336375,0.035672,0.518,0.612,0.267835,4,39,1.295,21.0,1,2,634,-22.885,-0.045768199999999995,1950.4584627446343,803.9915148177647,False,32402491099.792942,63137.537341303876,1.3846908538721789e-08,9.741435564393463e-10,,19.64661794094612,0.07638260373428274
1456,7.270774878844215,0.2077151824602191,391.4627118157479,24.28855714889226,4253.524189321839,623.8854370117188,1.0014212472098214,ztf_20201015099560_000634_zr_c10_o.fits,13.0,ZTF_r,59137.0995602,10,3,6.4,9.5,1.0,26.266303999999998,1.5091999999999999e-06,0.0204,0.098563,3.3628e-06,-2.06e-06,26.320999,26.326801,0.033411,0.518,0.614,0.268464,4,39,1.474,21.26,1,2,634,-24.6437,-0.0454117,1926.489273871789,801.2199566451848,False,32101224583.70963,44621.490864373634,1.2194634843133151e-08,7.566240064035822e-10,,19.784577999237992,0.06736520508476747
1457,6.4563185226673125,0.1864000824446521,207.15796643500988,25.72871815617662,4104.9958353561615,623.8929443359375,1.0014332974894662,ztf_20201015140926_000634_zg_c10_o.fits,16.0,ZTF_g,59137.14092590001,10,3,6.4,9.5,1.0,26.147894,2.9449e-06,0.028651999999999997,-0.030425999999999998,6.6538e-06,-4.05e-06,26.134001,26.129372,0.029793,0.512,0.609,0.268375,4,39,1.98,21.09,1,1,634,-35.1178,-0.043350400000000004,1891.9558608805526,786.9251568197582,False,28784427758.771194,78073.53290359235,7.19687631698305e-09,8.938415721838357e-10,,20.35713990220628,0.13484685764958979
1458,5.712474878232634,0.15990424847383433,276.06151318222936,21.638223364154488,3951.9468836487517,623.8836059570312,1.0014183081172252,ztf_20201015141863_000634_zg_c10_o.fits,16.0,ZTF_g,59137.14186340001,10,3,6.4,9.5,1.0,26.153603,2.4943999999999998e-06,0.02632,-0.042246,5.6276e-06,-3.43e-06,26.132998999999998,26.127852999999998,0.028649,0.514,0.61,0.26783,4,39,1.8330000000000002,21.22,1,1,634,-35.3405,-0.0433007,1890.4698902763305,785.9048931105123,False,28936180178.016895,66478.77036772906,9.540357831748505e-09,7.477912855231714e-10,,20.051088339592123,0.08510205661188805
1459,7.082531680041972,0.20318636170472854,365.0044201798622,22.234492853819734,4220.740896038553,623.9138793945312,1.0014669011148174,ztf_20201016163171_000634_zi_c10_o.fits,20.0,ZTF_i,59138.1631713,10,3,6.4,9.5,1.0,25.59444,7.716e-07,0.021338,0.19320199999999998,6.3022e-06,-1.79e-06,25.639,25.649372,0.044808999999999995,0.20800000000000002,0.284,0.20394600000000002,4,39,1.46,20.63,1,3,634,-35.9667,-0.00703084,1906.6993704970066,763.8037522909169,False,17289243862.082108,12286.944568597492,2.1111647397164164e-08,1.2860303800848354e-09,,19.188694690584157,0.06613836039458111
1460,8.785498418837772,0.2405899738025833,363.32833844915086,31.90633568802626,4490.1594036392435,623.926025390625,1.0014863970957062,ztf_20201017093345_000634_zr_c10_o.fits,17.0,ZTF_r,59139.0933449,10,3,6.4,9.5,1.0,26.259638,2.5289e-06,0.0264,0.095888,5.6397e-06,-3.46e-06,26.315001000000002,26.318463,0.036871,0.518,0.613,0.268433,4,39,1.82,20.94,1,2,634,-9.30635,0.00100538,1956.6818743446765,813.3341232728168,False,31904739280.464878,74312.61370190898,1.138791122081399e-08,1.0000500370421548e-09,,19.8588898180867,0.09534589010510088
1461,5.485711497019029,0.15410360659825922,270.9299510039114,22.037723145668174,3901.477362833437,624.054931640625,1.0016933092144864,ztf_20201017112755_000634_zg_c10_o.fits,17.0,ZTF_g,59139.1127546,10,3,6.4,9.5,1.0,26.158510999999997,2.7048000000000003e-06,0.027308,-0.045839,6.1176e-06,-3.73e-06,26.135,26.130592,0.029922000000000004,0.514,0.609,0.266837,4,39,1.999,21.23,1,1,634,-14.9715,0.00116191,1927.781906822877,808.8219029372134,False,29067280392.997105,72412.78283106815,9.320787749692053e-09,7.581625407691456e-10,,20.076368453855665,0.08831490875131975
1462,12.006094591180318,0.33922936595585496,567.7589990839748,41.06125836737885,4880.480583364442,623.8338623046875,1.0013384627683588,ztf_20201017153322_000634_zi_c10_o.fits,16.0,ZTF_i,59139.153321800004,10,3,6.4,9.5,1.0,26.399628000000003,6.678e-07,0.019767,0.193997,5.5212e-06,-1.56e-06,26.445,26.454515999999998,0.043934,0.207,0.28300000000000003,0.202252,4,39,1.755,20.69,1,3,634,-26.7389,0.00153266,1909.7925130022727,793.5056303850754,False,36295367658.30995,22324.065842143413,1.5642739988996486e-08,1.1313085117478532e-09,,19.514217933516765,0.07852221610917921
1463,7.469742574613225,0.20596499127025605,239.95736182237067,31.826346918795576,4287.22620600984,623.8575439453125,1.0013764750326044,ztf_20201017174433_000634_zg_c10_o.fits,16.0,ZTF_g,59139.1744329,10,3,6.4,9.5,1.0,25.938087,4.8228e-06,0.03485,-0.025981999999999998,1.17923e-05,-6.93e-06,25.927,25.922812,0.035457999999999996,0.502,0.588,0.251677,4,39,2.269,20.59,1,1,634,-32.7635,0.00174487,1912.024244079513,779.8134886661318,False,23726561283.31412,105392.50626044905,1.0113448761372869e-08,1.3413805126082963e-09,,19.987751803745574,0.14400482182283245
1464,8.973636073909812,0.26190147311389594,320.43116433693393,32.10322968270918,4516.540674904818,623.7755126953125,1.0012448036842898,ztf_20201019112245_000634_zr_c10_o.fits,36.0,ZTF_r,59141.1122454,10,3,6.4,9.5,1.0,26.067549,2.9874e-06,0.028682999999999997,0.102968,6.6092999999999996e-06,-4.07e-06,26.127001,26.131016,0.039836,0.521,0.616,0.268473,4,39,1.706,20.78,1,2,634,1.24014,0.0770243,1918.3317972290174,967.584682293398,False,26731270459.498257,73551.0126868201,1.1987128139772987e-08,1.2009616132333478e-09,,19.80321213033517,0.10877730585742028
1465,6.799434984683262,0.19109182080091253,247.70699759492157,26.228646970726746,4169.716557566463,623.8743896484375,1.0014035146844904,ztf_20201021156076_000634_zg_c10_o.fits,26.0,ZTF_g,59143.1560764,10,3,6.4,9.5,1.0,26.095301,3.3157999999999997e-06,0.029962,-0.041623,7.6308e-06,-4.61e-06,26.076,26.070152,0.031907,0.512,0.604,0.263531,4,39,1.9480000000000002,20.95,1,1,634,7.2287,0.25005,1896.0894897778207,822.2103691227999,False,27423343273.139015,83749.92123002012,9.032706009903211e-09,9.564350604664194e-10,,20.110455311614377,0.11496401759449595
1466,7.625794002261947,0.2136578876121972,389.5365886919377,25.21164785798427,4313.093929152368,623.8418579101562,1.0013512968060292,ztf_20201023103310_000634_zr_c10_o.fits,11.0,ZTF_r,59145.10332180001,10,3,6.4,9.5,1.0,26.301116999999998,2.1507e-06,0.02434,0.098544,4.7607e-06,-2.93e-06,26.357,26.361836,0.035953,0.52,0.616,0.268516,4,39,1.409,21.28,1,2,634,30.1524,0.454325,1902.231864168348,864.3610636335402,False,33147196282.90662,65660.21721779881,1.1751720578938205e-08,7.605966928428707e-10,,19.82474635832444,0.07027118804363341
1467,7.201200869398005,0.2016186179954982,229.68408116217583,26.39615635215007,4241.280102703081,623.6484375,1.001040830658106,ztf_20201023133681_000634_zg_c10_o.fits,15.0,ZTF_g,59145.133692100004,10,3,6.4,9.5,1.0,26.182407,2.7023000000000004e-06,0.027232999999999997,-0.056171000000000006,6.166e-06,-3.74e-06,26.153999,26.148347,0.031054000000000002,0.512,0.606,0.265683,4,39,1.8359999999999999,21.02,1,1,634,26.9596,0.45754799999999995,1901.561839367788,851.24280080097,False,29714115011.21944,73955.7662744663,7.729797137671839e-09,8.88337288469594e-10,,20.279579759106447,0.12477687822200795
