,obsmjd,filter_id,flux,flux_err,mag,mag_err,magzp,magzp_err
0,58612.4221,2,330.5212384242681,56.25505894668322,19.8866329193115,0.184791877865791,26.1846313476562,1.60549996053305e-06
1,59036.2763,2,677.9530923080314,73.10730546201835,19.2751979827881,0.11707903444767,26.3531970977783,1.73909995737631e-06
2,59251.5291,1,352.85785722193947,66.97902045674313,19.9255657196045,0.206087753176689,26.2945652008057,5.34109994987375e-06
3,59264.4963,1,236.15667519155193,42.88685748911275,20.3917026519775,0.197171062231064,26.3247032165527,2.3862999114499e-06
4,59264.5371,2,263.2693117198856,46.35364364062422,20.3119220733643,0.191163584589958,26.362922668457,1.28060003135033e-06
5,59269.5353,2,276.94935632116676,41.30019504275446,20.2510509490967,0.161909610033035,26.3570518493652,1.32419995679811e-06
6,59291.4642,2,232.91661507138906,43.97432027268773,20.2142086029053,0.204983949661255,26.132209777832,1.52990003243758e-06
