,temp,radius,chisq,lumi
166,935.8974358974359,2.0769230769230768e+17,27.323118211870735,2.3581718678570367e+43
167,935.8974358974359,2.2564102564102563e+17,27.266269097843704,2.7833688377815726e+43
168,935.8974358974359,2.4358974358974358e+17,27.204890293065528,3.2437892253329917e+43
169,935.8974358974359,2.6153846153846154e+17,27.139024799681458,3.739433030511297e+43
170,935.8974358974359,2.794871794871795e+17,27.068718802557143,4.270300253316485e+43
171,935.8974358974359,2.974358974358975e+17,26.994021773055074,4.83639089374856e+43
172,935.8974358974359,3.1538461538461536e+17,26.914986532123393,5.437704951807516e+43
173,935.8974358974359,3.333333333333333e+17,26.831669052146125,6.074242427493358e+43
174,935.8974358974359,3.5128205128205126e+17,26.744128716525555,6.746003320806086e+43
175,935.8974358974359,3.692307692307692e+17,26.652428260588643,7.452987631745697e+43
176,935.8974358974359,3.8717948717948717e+17,26.55663360366153,8.195195360312193e+43
177,935.8974358974359,4.051282051282051e+17,26.456814151422833,8.972626506505573e+43
178,935.8974358974359,4.230769230769231e+17,26.353041844215383,9.785281070325836e+43
179,935.8974358974359,4.41025641025641e+17,26.24539315497569,1.0633159051772987e+44
180,935.8974358974359,4.58974358974359e+17,26.133947047560454,1.1516260450847025e+44
181,935.8974358974359,4.769230769230769e+17,26.018785995068246,1.2434585267547942e+44
182,935.8974358974359,4.948717948717949e+17,25.899995547539223,1.3388133501875753e+44
183,935.8974358974359,5.1282051282051283e+17,25.777664961465543,1.4376905153830434e+44
184,935.8974358974359,5.307692307692307e+17,25.651886706113338,1.5400900223412004e+44
185,935.8974358974359,5.487179487179487e+17,25.522756096571946,1.6460118710620469e+44
186,935.8974358974359,5.666666666666666e+17,25.390372260616203,1.7554560615455802e+44
187,935.8974358974359,5.846153846153846e+17,25.254837644244407,1.868422593791803e+44
188,935.8974358974359,6.025641025641025e+17,25.11625767461429,1.984911467800714e+44
189,935.8974358974359,6.205128205128205e+17,24.97474141597595,2.1049226835723142e+44
190,935.8974358974359,6.384615384615384e+17,24.8304010181722,2.2284562411066013e+44
191,935.8974358974359,6.564102564102564e+17,24.683352028105627,2.355512140403578e+44
192,935.8974358974359,6.743589743589743e+17,24.533713377623773,2.486090381463243e+44
193,935.8974358974359,6.923076923076923e+17,24.381607130039992,2.6201909642855974e+44
194,935.8974358974359,7.102564102564102e+17,24.22715900514137,2.757813888870638e+44
195,935.8974358974359,7.282051282051282e+17,24.070497791571164,2.898959155218369e+44
196,935.8974358974359,7.461538461538461e+17,23.911755596939074,3.0436267633287876e+44
197,935.8974358974359,7.641025641025641e+17,23.751067960753247,3.1918167132018947e+44
198,935.8974358974359,7.82051282051282e+17,23.588573770051788,3.3435290048376906e+44
199,935.8974358974359,8e+17,23.424415183094894,3.498763638236175e+44
200,994.8717948717949,1e+17,27.503575498827992,6.980556955639448e+42
201,994.8717948717949,1.1794871794871795e+17,27.449914358151652,9.711281077010567e+42
202,994.8717948717949,1.358974358974359e+17,27.387567199324113,1.2891771524254576e+43
203,994.8717948717949,1.5384615384615386e+17,27.31660448211125,1.6522028297371473e+43
204,994.8717948717949,1.717948717948718e+17,27.237105507046586,2.0602051396361265e+43
205,994.8717948717949,1.8974358974358976e+17,27.14915955097593,2.5131840821223945e+43
206,994.8717948717949,2.0769230769230768e+17,27.052866435804532,3.0111396571959506e+43
207,994.8717948717949,2.2564102564102563e+17,26.948335052924932,3.554071864856797e+43
208,994.8717948717949,2.4358974358974358e+17,26.835684796311043,4.1419807051049315e+43
209,994.8717948717949,2.6153846153846154e+17,26.715044605517267,4.774866177940357e+43
210,994.8717948717949,2.794871794871795e+17,26.58655342645964,5.452728283363067e+43
211,994.8717948717949,2.974358974358975e+17,26.45036018884785,6.175567021373073e+43
212,994.8717948717949,3.1538461538461536e+17,26.306623638455804,6.94338239197036e+43
213,994.8717948717949,3.333333333333333e+17,26.15551258316964,7.756174395154941e+43
214,994.8717948717949,3.5128205128205126e+17,25.997205612764496,8.613943030926811e+43
215,994.8717948717949,3.692307692307692e+17,25.831891247173466,9.516688299285967e+43
216,994.8717948717949,3.8717948717948717e+17,25.65976819178449,1.0464410200232414e+44
217,994.8717948717949,4.051282051282051e+17,25.481044829699456,1.1457108733766147e+44
218,994.8717948717949,4.230769230769231e+17,25.29593975190574,1.2494783899887172e+44
219,994.8717948717949,4.41025641025641e+17,25.10468127863943,1.357743569859549e+44
220,994.8717948717949,4.58974358974359e+17,24.907507910280792,1.4705064129891096e+44
221,994.8717948717949,4.769230769230769e+17,24.7046681281707,1.5877669193773983e+44
222,994.8717948717949,4.948717948717949e+17,24.496420354983353,1.7095250890244175e+44
223,994.8717948717949,5.1282051282051283e+17,24.283032914746038,1.8357809219301637e+44
224,994.8717948717949,5.307692307692307e+17,24.064784518305803,1.9665344180946392e+44
225,994.8717948717949,5.487179487179487e+17,23.84196326338854,2.1017855775178447e+44
226,994.8717948717949,5.666666666666666e+17,23.614868100910762,2.2415344001997773e+44
227,994.8717948717949,5.846153846153846e+17,23.3838074406117,2.3857808861404398e+44
228,994.8717948717949,6.025641025641025e+17,23.149099913208335,2.534525035339832e+44
229,994.8717948717949,6.205128205128205e+17,22.911074250307816,2.6877668477979527e+44
230,994.8717948717949,6.384615384615384e+17,22.670069309905386,2.8455063235148016e+44
231,994.8717948717949,6.564102564102564e+17,22.426433787637542,3.00774346249038e+44
232,994.8717948717949,6.743589743589743e+17,22.180526955655353,3.1744782647246867e+44
233,994.8717948717949,6.923076923076923e+17,21.932717292413372,3.3457107302177237e+44
234,994.8717948717949,7.102564102564102e+17,21.683384488705475,3.5214408589694878e+44
235,994.8717948717949,7.282051282051282e+17,21.432917674622423,3.7016686509799825e+44
236,994.8717948717949,7.461538461538461e+17,21.181716220352133,3.8863941062492036e+44
237,994.8717948717949,7.641025641025641e+17,20.93018962933791,4.0756172247771565e+44
238,994.8717948717949,7.82051282051282e+17,20.678757661778,4.2693380065638365e+44
239,994.8717948717949,8e+17,20.42784999415013,4.467556451609247e+44
240,1053.8461538461538,1e+17,27.40082882918306,8.78881777578927e+42
241,1053.8461538461538,1.1794871794871795e+17,27.307338706443318,1.2226915459283427e+43
242,1053.8461538461538,1.358974358974359e+17,27.198861039225783,1.6231288055353094e+43
243,1053.8461538461538,1.5384615384615386e+17,27.075584215565055,2.0801935563998267e+43
244,1053.8461538461538,1.717948717948718e+17,26.937722392301552,2.5938857985218953e+43
245,1053.8461538461538,1.8974358974358976e+17,26.7855167642679,3.1642055319015153e+43
246,1053.8461538461538,2.0769230769230768e+17,26.61923526451442,3.791152756538684e+43
247,1053.8461538461538,2.2564102564102563e+17,26.439171682758108,4.474727472433406e+43
248,1053.8461538461538,2.4358974358974358e+17,26.245647895767117,5.214929679585678e+43
249,1053.8461538461538,2.6153846153846154e+17,26.03901174486596,6.011759377995501e+43
250,1053.8461538461538,2.794871794871795e+17,25.81963765609943,6.865216567662873e+43
251,1053.8461538461538,2.974358974358975e+17,25.58792758201365,7.775301248587802e+43
252,1053.8461538461538,3.1538461538461536e+17,25.344309785511307,8.742013420770271e+43
253,1053.8461538461538,3.333333333333333e+17,25.08923967177001,9.765353084210299e+43
254,1053.8461538461538,3.5128205128205126e+17,24.82319951042715,1.0845320238907875e+44
255,1053.8461538461538,3.692307692307692e+17,24.54669873747065,1.1981914884863005e+44
256,1053.8461538461538,3.8717948717948717e+17,24.260273428414205,1.3175137022075679e+44
257,1053.8461538461538,4.051282051282051e+17,23.964487165192562,1.442498665054591e+44
258,1053.8461538461538,4.230769230769231e+17,23.659930382738295,1.5731463770273688e+44
259,1053.8461538461538,4.41025641025641e+17,23.34722039786718,1.7094568381259025e+44
260,1053.8461538461538,4.58974358974359e+17,23.02700233041649,1.8514300483501907e+44
261,1053.8461538461538,4.769230769230769e+17,22.69994798503059,1.9990660077002334e+44
262,1053.8461538461538,4.948717948717949e+17,22.36675679786212,2.1523647161760334e+44
263,1053.8461538461538,5.1282051282051283e+17,22.0281550050742,2.3113261737775855e+44
264,1053.8461538461538,5.307692307692307e+17,21.684896747222353,2.475950380504894e+44
265,1053.8461538461538,5.487179487179487e+17,21.337762993197014,2.6462373363579588e+44
266,1053.8461538461538,5.666666666666666e+17,20.987562466206132,2.822187041336776e+44
267,1053.8461538461538,5.846153846153846e+17,20.635131167777125,3.0037994954413496e+44
268,1053.8461538461538,6.025641025641025e+17,20.28133244567169,3.1910746986716785e+44
269,1053.8461538461538,6.205128205128205e+17,19.92705745668914,3.384012651027763e+44
270,1053.8461538461538,6.384615384615384e+17,19.573224432822524,3.5826133525096015e+44
271,1053.8461538461538,6.564102564102564e+17,19.220779540591842,3.786876803117196e+44
272,1053.8461538461538,6.743589743589743e+17,18.870696388074105,3.996803002850545e+44
273,1053.8461538461538,6.923076923076923e+17,18.523975860642864,4.212391951709651e+44
274,1053.8461538461538,7.102564102564102e+17,18.18164709847049,4.433643649694509e+44
275,1053.8461538461538,7.282051282051282e+17,17.844766263269435,4.660558096805124e+44
276,1053.8461538461538,7.461538461538461e+17,17.514417438784125,4.893135293041492e+44
277,1053.8461538461538,7.641025641025641e+17,17.191712517422907,5.1313752384036185e+44
278,1053.8461538461538,7.82051282051282e+17,16.877790886690217,5.375277932891498e+44
279,1053.8461538461538,8e+17,16.57381981668424,5.624843376505133e+44
280,1112.8205128205127,1e+17,27.243067857094957,1.0927532092101013e+43
281,1112.8205128205127,1.1794871794871795e+17,27.08870808942179,1.5202273443054398e+43
282,1112.8205128205127,1.358974358974359e+17,26.909934939222026,2.0181089840047169e+43
283,1112.8205128205127,1.5384615384615386e+17,26.707210173785967,2.586398128307932e+43
284,1112.8205128205127,1.717948717948718e+17,26.48106147296142,3.225094777215085e+43
285,1112.8205128205127,1.8974358974358976e+17,26.232081509511044,3.934198930726176e+43
286,1112.8205128205127,2.0769230769230768e+17,25.960929646662766,4.713710588841206e+43
287,1112.8205128205127,2.2564102564102563e+17,25.668330566138213,5.563629751560174e+43
288,1112.8205128205127,2.4358974358974358e+17,25.35507544996266,6.483956418883079e+43
289,1112.8205128205127,2.6153846153846154e+17,25.022021403210463,7.474690590809924e+43
290,1112.8205128205127,2.794871794871795e+17,24.670091976817616,8.535832267340705e+43
291,1112.8205128205127,2.974358974358975e+17,24.300277482021716,9.667381448475428e+43
292,1112.8205128205127,3.1538461538461536e+17,23.91363459542934,1.0869338134214082e+44
293,1112.8205128205127,3.333333333333333e+17,23.511286939599565,1.214170232455668e+44
294,1112.8205128205127,3.5128205128205126e+17,23.094425318473895,1.3484474019503213e+44
295,1112.8205128205127,3.692307692307692e+17,22.664306697588398,1.4897653219053686e+44
296,1112.8205128205127,3.8717948717948717e+17,22.222256644191127,1.6381239923208097e+44
297,1112.8205128205127,4.051282051282051e+17,21.769666910230224,1.793523413196644e+44
298,1112.8205128205127,4.230769230769231e+17,21.307997654570926,1.955963584532873e+44
299,1112.8205128205127,4.41025641025641e+17,20.838776182429495,2.125444506329496e+44
300,1112.8205128205127,4.58974358974359e+17,20.363597469921867,2.3019661785865126e+44
301,1112.8205128205127,4.769230769230769e+17,19.884124574456493,2.4855286013039223e+44
302,1112.8205128205127,4.948717948717949e+17,19.402088582705613,2.676131774481727e+44
303,1112.8205128205127,5.1282051282051283e+17,18.91928860438576,2.8737756981199237e+44
304,1112.8205128205127,5.307692307692307e+17,18.437591752576417,3.0784603722185157e+44
305,1112.8205128205127,5.487179487179487e+17,17.95893363268285,3.290185796777502e+44
306,1112.8205128205127,5.666666666666666e+17,17.485318281160858,3.5089519717968795e+44
307,1112.8205128205127,5.846153846153846e+17,17.018818010290882,3.734758897276653e+44
308,1112.8205128205127,6.025641025641025e+17,16.561573692679467,3.96760657321682e+44
309,1112.8205128205127,6.205128205128205e+17,16.115794477243366,4.2074949996173805e+44
310,1112.8205128205127,6.384615384615384e+17,15.683758996526587,4.454424176478333e+44
311,1112.8205128205127,6.564102564102564e+17,15.267813976043557,4.708394103799683e+44
312,1112.8205128205127,6.743589743589743e+17,14.870375102031632,4.969404781581425e+44
313,1112.8205128205127,6.923076923076923e+17,14.493926638868698,5.2374562098235624e+44
314,1112.8205128205127,7.102564102564102e+17,14.141022324519945,5.51254838852609e+44
315,1112.8205128205127,7.282051282051282e+17,13.814283760302976,5.794681317689016e+44
316,1112.8205128205127,7.461538461538461e+17,13.516402620261395,6.083854997312332e+44
317,1112.8205128205127,7.641025641025641e+17,13.250139094696719,6.380069427396045e+44
318,1112.8205128205127,7.82051282051282e+17,13.018322283057772,6.6833246079401485e+44
319,1112.8205128205127,8e+17,12.823850115934341,6.993620538944648e+44
320,1171.7948717948718,1e+17,27.011584770850767,1.3434699995484395e+43
321,1171.7948717948718,1.1794871794871795e+17,26.768488253165145,1.8690220375046002e+43
322,1171.7948717948718,1.358974358974359e+17,26.48765269546759,2.481135587594718e+43
323,1171.7948717948718,1.5384615384615386e+17,26.170130069602784,3.179810649818791e+43
324,1171.7948717948718,1.717948717948718e+17,25.817122195497525,3.96504722417682e+43
325,1171.7948717948718,1.8974358974358976e+17,25.429981465891746,4.836845310668807e+43
326,1171.7948717948718,2.0769230769230768e+17,25.010211078661587,5.795204909294746e+43
327,1171.7948717948718,2.2564102564102563e+17,24.55946532312293,6.840126020054646e+43
328,1171.7948717948718,2.4358974358974358e+17,24.079550553248286,7.971608642948498e+43
329,1171.7948717948718,2.6153846153846154e+17,23.572425287304714,9.189652777976307e+43
330,1171.7948717948718,2.794871794871795e+17,23.040200915713136,1.0494258425138073e+44
331,1171.7948717948718,2.974358974358975e+17,22.485141969559322,1.1885425584433797e+44
332,1171.7948717948718,3.1538461538461536e+17,21.909666494174047,1.3363154255863464e+44
333,1171.7948717948718,3.333333333333333e+17,21.316347192129122,1.4927444439427103e+44
334,1171.7948717948718,3.5128205128205126e+17,20.707910727179158,1.6578296135124692e+44
335,1171.7948717948718,3.692307692307692e+17,20.087239329615652,1.8315709342956236e+44
336,1171.7948717948718,3.8717948717948717e+17,19.457370408527556,2.013968406292174e+44
337,1171.7948717948718,4.051282051282051e+17,18.821496919141985,2.2050220295021192e+44
338,1171.7948717948718,4.230769230769231e+17,18.182968314965713,2.4047318039254607e+44
339,1171.7948717948718,4.41025641025641e+17,17.545289929879136,2.613097729562198e+44
340,1171.7948717948718,4.58974358974359e+17,16.91212431123797,2.8301198064123304e+44
341,1171.7948717948718,4.769230769230769e+17,16.287290530270933,3.0557980344758577e+44
342,1171.7948717948718,4.948717948717949e+17,15.674765179663936,3.2901324137527836e+44
343,1171.7948717948718,5.1282051282051283e+17,15.078682044792984,3.533122944243101e+44
344,1171.7948717948718,5.307692307692307e+17,14.50333257842222,3.784769625946815e+44
345,1171.7948717948718,5.487179487179487e+17,13.953166003436804,4.0450724588639275e+44
346,1171.7948717948718,5.666666666666666e+17,13.432789461805978,4.3140314429944315e+44
